location,year,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Saint Martin (French part),2024,948948.0,0.0,0.0,3542.0,0.0,0.0,387352.276,0.0,0.0,1445.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,45471.041000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6320.16,0.0,2449832.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2020,1802.0,16.0,15.437,0.0,0.0,0.0,2718.777,2718.778,2621.6929999999998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29347.339999999997,0.0,2130370.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2021,11897.0,82.0,82.291,0.0,0.0,0.0,16652.506,13933.733,13982.302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29590.55,0.0,2148025.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2022,891478.0,3250.0,3250.302,357.0,2.0,2.002,568903.993,552251.487,552300.033,339.847,339.848,339.84999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29590.55,0.0,2148025.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2023,1248999.0,78.0,78.00099999999999,730.0,0.0,0.0,582158.029,13254.038,13254.052,339.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29590.55,0.0,2148025.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2024,263802.0,0.0,0.0,154.0,0.0,0.0,582158.029,0.0,0.0,339.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6242.389999999999,0.0,453145.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,2020,13679.0,108.0,105.752,0.0,0.0,0.0,1038.871,1038.866,1016.856,,0.0,0.0,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,102006.89399999999,11511.6,2796.088,1749.184,3883226.8520000004,0.0,91468.35,4206.44,0.0,0.0,0.0,941.2,26255.86,267.156,37633158.0,225.80001670000001,52.15,18.720000000000006,2157.792304
Saint Vincent and the Grenadines,2021,967583.0,5735.0,5725.124,8340.0,81.0,80.447,56204.85,55165.975,55071.159999999996,779.153,779.152,773.652,371.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318571.0,1543.0,22223.011,14.789,15767.0,151.129,11.05,799.0,2365259.0,1278623.0,790135.0,0.0,14770.0,52872.0,58.87,32.22,25.24,0.0,508589.0,25175.0,24.182,0.0,102852.25499999999,11607.0,2819.26,1763.6799999999998,3915408.29,0.0,92226.375,4241.299999999999,0.0,0.0,0.0,949.0,26473.45,269.37,37945035.0,338.4000209,18.060000000000002,130.49,3243.243551
Saint Vincent and the Grenadines,2022,3214279.0,3678.0,3690.139,39729.0,37.0,37.593999999999994,91584.182,35379.333,35496.134,1135.063,355.906,361.384,202.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828079.0,735.0,46276.109,7.045,14334.0,137.402,31.1462,12890.8,4389607.0,2162494.0,1802906.0,220697.0,1871.0,12007.0,70.2,35.91,30.25,212.31,115516.0,3938.0,3.829,0.0,102852.25499999999,11607.0,2819.26,1763.6799999999998,3915408.29,0.0,92226.375,4241.299999999999,0.0,0.0,0.0,949.0,26473.45,269.37,37945035.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,2023,3516450.0,153.0,153.013,45127.0,6.0,6.005999999999999,93055.916,1471.73,1471.715,1192.778,57.714,57.708000000000006,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440300.0,225037.0,189689.0,25574.0,0.0,227.0,70.65,36.1,30.43,24.6,2182.0,99.0,0.099,0.0,102852.25499999999,11607.0,2819.26,1763.6799999999998,3915408.29,0.0,92226.375,4241.299999999999,0.0,0.0,0.0,949.0,26473.45,269.37,37945035.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,2024,744898.0,0.0,0.0,9548.0,0.0,0.0,93055.916,0.0,0.0,1192.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,21697.599,2448.6,594.748,372.06399999999996,825990.2420000001,0.0,19455.975000000002,894.7399999999999,0.0,0.0,0.0,200.20000000000002,5584.81,56.826,8004843.0,0.0,0.0,0.0,0.0
Samoa,2020,26.0,1.0,1.001,0.0,0.0,0.0,4.497,4.497,4.494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,25127.505999999998,7964.0,2029.3719999999998,1290.1680000000001,2179803.634,0.0,126329.67399999998,3334.0200000000004,6045.4,13792.2,0.0,0.0,26541.839999999997,258.83,80505180.0,0.0,0.0,0.0,0.0
Samoa,2021,378.0,1.0,1.001,0.0,0.0,0.0,8.993,4.497,4.494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461534.0,2290228.0,1171306.0,0.0,0.0,258173.0,118.35,63.59,54.75,0.0,1160895.0,136067.0,61.181,0.0,25335.745,8030.0,2046.19,1300.8600000000001,2197868.3049999997,0.0,127376.605,3361.65,6095.5,13906.5,0.0,0.0,26761.8,260.97499999999997,81172350.0,0.0,0.0,0.0,0.0
Samoa,2022,3888089.0,16268.0,16268.007,7070.0,29.0,29.000999999999998,73159.764,73150.772,73150.763,130.402,130.40200000000002,130.389,168.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7194290.0,3354823.0,3107533.0,1115562.0,0.0,185616.0,201.8,85.94,79.88,501.63,834680.0,49634.0,22.251,0.0,25335.745,8030.0,2046.19,1300.8600000000001,2197868.3049999997,0.0,127376.605,3361.65,6095.5,13906.5,0.0,0.0,26761.8,260.97499999999997,81172350.0,0.0,0.0,0.0,0.0
Samoa,2023,6094607.0,712.0,712.005,11175.0,2.0,2.002,76271.415,3201.581,3201.576,139.395,8.993,8.995,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707359.0,1147682.0,1066996.0,484673.0,0.0,3699.0,203.73,86.07,80.02,217.94,16629.0,273.0,0.091,0.0,25335.745,8030.0,2046.19,1300.8600000000001,2197868.3049999997,0.0,127376.605,3361.65,6095.5,13906.5,0.0,0.0,26761.8,260.97499999999997,81172350.0,0.0,0.0,0.0,0.0
Samoa,2024,1306074.0,0.0,0.0,2387.0,0.0,0.0,76271.415,0.0,0.0,139.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,5344.8009999999995,1694.0,431.662,274.428,463659.88899999997,0.0,26871.229,709.1700000000001,1285.8999999999999,2933.7000000000003,0.0,0.0,5645.639999999999,55.055,17124030.0,0.0,0.0,0.0,0.0
San Marino,2020,242997.0,2293.0,2252.711,11842.0,57.0,56.443,68061.739,68061.739,66865.959,1691.897,1691.896,1674.917,186.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,15238.82,201513.454,0.0,0.0,0.0,20583852.14,0.0,0.0,2041.6799999999998,0.0,0.0,0.0,1375.6,30759.14,0.0,12195780.0,517.4000081,330.78999999999996,385.16,15200.658136
San Marino,2021,1805682.0,5348.0,5324.558,31278.0,41.0,41.312999999999995,226803.206,158741.465,158046.054,2908.875,1216.977,1225.4660000000001,323.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236047.0,759388.0,471551.0,0.0,20141.0,56254.0,160.11,72.15,64.19,0.0,1669768.0,24884.0,73.947,19140.23,203183.45500000002,0.0,0.0,0.0,20754436.55,0.0,0.0,2058.6,0.0,0.0,0.0,1387.0,31014.05,0.0,12296850.0,1309.000098,328.3,231.74,38759.9226
San Marino,2022,6519251.0,15366.0,15429.708,41958.0,23.0,23.302,682902.939,456099.736,457990.935,3591.57,682.692,691.156,330.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041587.0,406779.0,362894.0,157501.0,0.0,13553.0,205.81,78.23,70.15,467.51,402283.0,2003.0,5.953,5563.429999999999,203183.45500000002,0.0,0.0,0.0,20754436.55,0.0,0.0,2058.6,0.0,0.0,0.0,1387.0,31014.05,0.0,12296850.0,1636.8001100000001,248.88,-5.629999999999992,48584.1529
San Marino,2023,8857815.0,2285.0,2285.01,45430.0,5.0,5.005,750727.219,67824.282,67824.281,3739.982,148.41,148.4,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,203183.45500000002,0.0,0.0,0.0,20754436.55,0.0,0.0,2058.6,0.0,0.0,0.0,1387.0,31014.05,0.0,12296850.0,1367.70021,151.24,14.119999999999997,40625.5636
San Marino,2024,1947484.0,0.0,0.0,9702.0,0.0,0.0,750727.219,0.0,0.0,3739.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,42863.359000000004,0.0,0.0,0.0,4378333.19,0.0,0.0,434.28,0.0,0.0,0.0,292.59999999999997,6542.69,0.0,2594130.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2020,190598.0,1014.0,1013.448,3438.0,17.0,17.003,4459.24,4459.237,4456.719,74.76,74.762,74.746,141.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,77048.44200000001,6769.4,1044.732,782.644,1105082.4679999999,11692.599999999999,97780.906,876.04,0.0,0.0,14965.080000000002,1049.8,25481.18,226.25,82316266.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2021,925504.0,2730.0,2729.3,13956.0,40.0,40.012,16464.887,12005.645,12002.474,250.667,175.908,175.889,321.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109071.0,1390674.0,563647.0,0.0,0.0,158447.0,60.52,37.99,22.52,0.0,696798.0,89212.0,39.23,0.0,77686.965,6825.5,1053.39,789.13,1114240.6099999999,11789.499999999998,98591.245,883.3,0.0,0.0,15089.1,1058.5,25692.35,228.125,82998445.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2022,2187765.0,2535.0,2536.2799999999997,26825.0,20.0,20.012999999999998,27612.987,11148.099,11153.77,338.621,87.955,87.934,81.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23239.0,4694.0,104.159,21.038,3782.0,16.954,1.183,4663.9,3488720.0,2059456.0,1614826.0,355655.0,0.0,72630.0,100.39,56.1,45.72,156.42,319407.0,40445.0,17.77,0.0,77686.965,6825.5,1053.39,789.13,1114240.6099999999,11789.499999999998,98591.245,883.3,0.0,0.0,15089.1,1058.5,25692.35,228.125,82998445.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2023,2380499.0,457.0,455.3,28906.0,3.0,3.0029999999999997,29622.724,2009.737,2002.1779999999999,351.814,13.193999999999999,13.188,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052736.0,561024.0,447944.0,138236.0,0.0,34488.0,116.04,61.68,49.25,60.8,151668.0,12350.0,5.416,0.0,77686.965,6825.5,1053.39,789.13,1114240.6099999999,11789.499999999998,98591.245,883.3,0.0,0.0,15089.1,1058.5,25692.35,228.125,82998445.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2024,518672.0,0.0,1.7159999999999997,6160.0,0.0,0.0,29622.724,0.0,7.536,351.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,16388.757,1439.8999999999999,222.222,166.474,235058.978,2487.1,20798.701,186.34,0.0,0.0,3183.1800000000003,223.29999999999998,5420.03,48.125,17509261.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020,63386621.0,362066.0,361718.005,844903.0,6176.0,6157.688,9944.457,9944.456,9934.894,169.629,169.627,169.12199999999999,313.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302708093.0,11046767.0,36236.263,307.279,10940149.0,304.314,13.5935,24727.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,20940.41,5546.563999999999,11547.8,1192.79,667.89,17754438.782,0.0,93952.75600000001,6414.639999999999,651.6,9194.8,0.0,977.4000000000001,27197.059999999998,309.14799999999997,13179994288.0,0.0,0.0,0.0,0.0
Saudi Arabia,2021,171829135.0,190340.0,190449.703,2803370.0,2694.0,2711.006,15172.311,5227.854,5230.879,243.622,73.995,74.457,370.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8093997485.0,22263752.0,225143.471,619.292,22112757.0,615.083,2.7206,129301.2,8161805399.0,4119647484.0,2940557256.0,36482443.0,49474393.0,50106413.0,139.79,68.71,63.67,100.21000000000001,1376218.0,9423397.0,25.879,19518.9,5592.53,11643.5,1202.675,673.425,17901575.015,0.0,94731.37000000001,6467.799999999999,657.0,9271.0,0.0,985.5000000000001,27422.449999999997,311.71,13289220760.0,0.0,0.0,0.0,0.0
Saudi Arabia,2022,281448539.0,274360.0,274598.323,3356081.0,638.0,639.259,22707.847,7535.535,7542.08,261.145,17.529,17.528,352.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6999854313.0,9940866.0,194708.682,276.523,10105508.0,281.097,3.0849,13091.7,3177802446.0,1428777814.0,1327566762.0,421458162.0,8586482.0,16206946.0,167.42,71.3,66.47,1157.62,445271.0,1754478.0,4.805,9486.86,5592.53,11643.5,1202.675,673.425,17901575.015,0.0,94731.37000000001,6467.799999999999,657.0,9271.0,0.0,985.5000000000001,27422.449999999997,311.71,13289220760.0,0.0,0.0,0.0,0.0
Saudi Arabia,2023,305859665.0,14703.0,14702.996,3514805.0,138.0,137.998,23111.678,403.83,403.837,264.936,3.789,3.8009999999999997,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68534631.0,27041364.0,25433941.0,0.0,0.0,2070690.0,188.24,74.27,69.86,0.0,56925.0,295205.0,0.805,0.0,5592.53,11643.5,1202.675,673.425,17901575.015,0.0,94731.37000000001,6467.799999999999,657.0,9271.0,0.0,985.5000000000001,27422.449999999997,311.71,13289220760.0,0.0,0.0,0.0,0.0
Saudi Arabia,2024,64793113.0,0.0,0.0,742742.0,0.0,0.0,23111.678,0.0,0.0,264.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1179.7939999999999,2456.2999999999997,253.715,142.065,3776496.647,0.0,19984.426,1364.4399999999998,138.6,1955.8,0.0,207.9,5785.009999999999,65.758,2803479448.0,0.0,0.0,0.0,0.0
Scotland,2020,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,15382.0,2814.1259999999997,202722.0,37087.821,0.0,0.0,108670.0,19881.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639800000.0,0.0,0.0,0.0,0.0
Scotland,2021,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,19356.0,3541.159,243691.0,44583.056,0.0,0.0,192988.0,35306.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074585551.0,1125998677.0,814489972.0,112852028.0,11188094.0,11186462.0,208.43,80.19,73.49,2064.63,2046538.0,4260176.0,77.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995090000.0,0.0,0.0,0.0,0.0
Scotland,2022,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5812.0,1063.318,412806.0,75522.509,0.0,0.0,239318.0,43783.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031563026.0,1095669292.0,1007287703.0,844612935.0,1602657.0,1701890.0,238.1,83.23,78.41,15452.15,311356.0,168673.0,3.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995090000.0,0.0,0.0,0.0,0.0
Scotland,2023,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,869.0,159.008,152164.0,27838.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503150000.0,0.0,0.0,0.0,0.0
Senegal,2020,2731776.0,18523.0,18279.287,50249.0,387.0,379.567,1069.676,1069.672,1055.603,22.349,22.346,21.909000000000002,301.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36085664.0,277749.0,2138.188,16.465,273911.0,16.223,22.7624,6454.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,15036.27,29802.736,6769.4,1088.896,650.152,894349.96,13756.0,87321.27799999999,876.04,144.8,6009.200000000001,7550.9580000000005,0.0,24594.28,185.344,6268555624.0,0.0,0.0,0.0,0.0
Senegal,2021,18970745.0,55830.0,56043.454,478720.0,1503.0,1509.883,4293.778,3224.099,3236.392,109.145,86.791,87.132,370.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224584243.0,656650.0,13307.34,38.911,655954.0,38.871,24.6452,34969.3,48781082.0,39329334.0,9150762.0,0.0,330137.0,1927823.0,10.99,7.6,5.3,0.0,111337.0,1324897.0,7.651,9089.52,30049.72,6825.5,1097.92,655.54,901761.7,13870.0,88044.935,883.3,146.0,6059.000000000001,7613.535000000001,0.0,24798.1,186.88,6320504980.0,0.0,0.0,0.0,0.0
Senegal,2022,31582403.0,14547.0,14577.287,715666.0,78.0,78.579,5133.846,840.068,841.784,113.649,4.503,4.513,317.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129132084.0,167700.0,7651.49,9.932,170093.0,10.078,5.945,18119.3,28685800.0,27397515.0,25007444.0,2424548.0,0.0,901668.0,15.65,11.26,7.83,14.01,52050.0,723663.0,4.177,5069.85,30049.72,6825.5,1097.92,655.54,901761.7,13870.0,88044.935,883.3,146.0,6059.000000000001,7613.535000000001,0.0,24798.1,186.88,6320504980.0,0.0,0.0,0.0,0.0
Senegal,2023,32481025.0,150.0,150.024,719394.0,3.0,3.003,5142.508,8.659,8.624,113.822,0.173,0.17500000000000002,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36113864.0,31068059.0,17666964.0,8795892.0,0.0,358073.0,18.36,15.5,8.93,50.77,20742.0,644425.0,3.711,0.0,30049.72,6825.5,1097.92,655.54,901761.7,13870.0,88044.935,883.3,146.0,6059.000000000001,7613.535000000001,0.0,24798.1,186.88,6320504980.0,0.0,0.0,0.0,0.0
Senegal,2024,6857003.0,6.0,6.005999999999999,151767.0,0.0,0.0,5142.855,0.347,0.343,113.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,6339.256,1439.8999999999999,231.616,138.292,190234.66,2926.0,18573.863,186.34,30.8,1278.2,1606.143,0.0,5231.38,39.424,1333366804.0,0.0,0.0,0.0,0.0
Serbia,2020,14627049.0,323367.0,315698.73,194507.0,2983.0,2882.722,47058.836,47058.834,45942.896,434.109,434.112,419.511,331.68,27823.0,4049.011,752017.0,109439.255,0.0,0.0,0.0,0.0,236977166.0,2296270.0,34486.718,334.175,2256392.0,328.374,32.7059,10773.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,18079.08,29065.342,14914.400000000001,6286.492,0.0,5085694.921999999,0.0,159068.23,3648.96,13647.400000000001,14552.400000000001,35374.278,2030.458,27512.0,291.772,2487500014.0,33773.80268,30.93,187.72,4590.073029
Serbia,2021,277705094.0,966126.0,972675.15,2598399.0,9585.0,9656.137999999999,187656.87,140598.035,141551.099,1828.991,1394.884,1405.25,363.73,53945.0,7850.486,1356473.0,197404.31,0.0,0.0,0.0,0.0,1667462083.0,4943550.0,242661.815,719.429,4934549.0,718.115,61.1437,6013.2,857453818.0,429689077.0,371639960.0,56128102.0,3236108.0,8238858.0,119.91,48.16,46.68,816.82,1198992.0,3306777.0,48.126,16236.83,29306.215,15038.000000000002,6338.59,0.0,5127841.5649999995,0.0,160386.475,3679.2,13760.500000000002,14673.000000000002,35667.435,2047.285,27740.0,294.19,2508114655.0,365765.813,225.82999999999998,425.1,50127.0796
Serbia,2022,759555351.0,1150237.0,1151356.126,5844639.0,4927.0,4956.163,355048.143,167391.271,167554.139,2546.006,717.013,721.237,359.31,15051.0,2190.329,329902.0,48009.852,0.0,0.0,0.0,0.0,1547616009.0,2613046.0,225220.897,380.267,2641524.0,384.41,32.6309,1815.6,338119739.0,133648570.0,130339466.0,74127700.0,28576.0,292466.0,124.2,48.81,47.71,1078.77,42570.0,44326.0,0.64,6594.17,29306.215,15038.000000000002,6338.59,0.0,5127841.5649999995,0.0,160386.475,3679.2,13760.500000000002,14673.000000000002,35667.435,2047.285,27740.0,294.19,2508114655.0,704628.073,275.13,119.75,97575.4682
Serbia,2023,924773683.0,143740.0,143740.037,6559725.0,562.0,561.995,375966.285,20918.143,20918.128,2627.793,81.788,81.795,1.76,2065.0,300.5,28502.0,4147.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,29306.215,15038.000000000002,6338.59,0.0,5127841.5649999995,0.0,160386.475,3679.2,13760.500000000002,14673.000000000002,35667.435,2047.285,27740.0,294.19,2508114655.0,704519.275,198.02,-34.07,98546.9406
Serbia,2024,198927190.0,0.0,0.0,1390389.0,0.0,0.0,375966.285,0.0,0.0,2627.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,6182.407,3172.4,1337.182,0.0,1081763.837,0.0,33834.955,776.16,2902.9,3095.4,7524.362999999999,431.893,5852.0,62.062000000000005,529109119.0,0.0,0.0,0.0,0.0
Seychelles,2020,27893.0,211.0,208.443,0.0,0.0,0.0,1969.478,1969.475,1945.455,,0.0,0.0,44.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,11665.0,75424.148,13104.400000000001,3115.372,2022.132,9550387.894,398.20000000000005,87838.576,3819.1000000000004,2570.2,12923.400000000001,0.0,1303.2,26570.800000000003,288.152,38782870.0,-1034.0,-194.65,-241.70999999999998,-9796.76932
